time,biomass,lactic acid,lactose
8596.0,0.4697,4.0008,0.0000
8597.0,0.4698,3.9998,0.0000
8598.0,0.4700,3.9988,0.0000
8599.0,0.4701,3.9979,0.0000
8600.0,0.4702,3.9969,0.0000
8601.0,0.4703,3.9959,0.0000
8602.0,0.4705,3.9950,0.0000
8603.0,0.4706,3.9940,0.0000
8604.0,0.4707,3.9930,0.0000
8605.0,0.4709,3.9920,0.0000
8606.0,0.4710,3.9911,0.0000
8607.0,0.4711,3.9901,0.0000
8608.0,0.4713,3.9891,0.0000
8609.0,0.4714,3.9882,0.0000
8610.0,0.4715,3.9872,0.0000
8611.0,0.4717,3.9862,0.0000
8612.0,0.4718,3.9853,0.0000
8613.0,0.4719,3.9843,0.0000
8614.0,0.4720,3.9833,0.0000
8615.0,0.4722,3.9824,0.0000
8616.0,0.4723,3.9814,0.0000
8617.0,0.4724,3.9804,0.0000
8618.0,0.4726,3.9795,0.0000
8619.0,0.4727,3.9785,0.0000
8620.0,0.4728,3.9775,0.0000
8621.0,0.4730,3.9766,0.0000
8622.0,0.4731,3.9756,0.0000
8623.0,0.4732,3.9746,0.0000
8624.0,0.4734,3.9737,0.0000
8625.0,0.4735,3.9727,0.0000
8626.0,0.4736,3.9717,0.0000
8627.0,0.4738,3.9708,0.0000
8628.0,0.4739,3.9698,0.0000
8629.0,0.4740,3.9689,0.0000
8630.0,0.4742,3.9679,0.0000
8631.0,0.4743,3.9669,0.0000
8632.0,0.4744,3.9660,0.0000
8633.0,0.4745,3.9650,0.0000
8634.0,0.4747,3.9640,0.0000
8635.0,0.4748,3.9631,0.0000
8636.0,0.4749,3.9621,0.0000
8637.0,0.4751,3.9612,0.0000
8638.0,0.4752,3.9602,0.0000
8639.0,0.4753,3.9592,0.0000
8640.0,0.4755,3.9583,0.0000
8641.0,0.4756,3.9573,0.0000
8642.0,0.4757,3.9564,0.0000
8643.0,0.4759,3.9554,0.0000
8644.0,0.4760,3.9545,0.0000
8645.0,0.4761,3.9535,0.0000
8646.0,0.4763,3.9525,0.0000
8647.0,0.4764,3.9516,0.0000
8648.0,0.4765,3.9506,0.0000
8649.0,0.4767,3.9497,0.0000
8650.0,0.4768,3.9487,0.0000
8651.0,0.4769,3.9478,0.0000
8652.0,0.4771,3.9468,0.0000
8653.0,0.4772,3.9458,0.0000
8654.0,0.4773,3.9449,0.0000
8655.0,0.4775,3.9439,0.0000
8656.0,0.4776,3.9430,0.0000
8657.0,0.4777,3.9420,0.0000
8658.0,0.4779,3.9411,0.0000
8659.0,0.4780,3.9401,0.0000
8660.0,0.4781,3.9392,0.0000
8661.0,0.4783,3.9382,0.0000
8662.0,0.4784,3.9373,0.0000
8663.0,0.4785,3.9363,0.0000
8664.0,0.4787,3.9354,0.0000
8665.0,0.4788,3.9344,0.0000
8666.0,0.4789,3.9335,0.0000
8667.0,0.4791,3.9325,0.0000
8668.0,0.4792,3.9315,0.0000
8669.0,0.4793,3.9306,0.0000
8670.0,0.4794,3.9296,0.0000
8671.0,0.4796,3.9287,0.0000
8672.0,0.4797,3.9277,0.0000
8673.0,0.4798,3.9268,0.0000
8674.0,0.4800,3.9258,0.0000
8675.0,0.4801,3.9249,0.0000
8676.0,0.4802,3.9240,0.0000
8677.0,0.4804,3.9230,0.0000
8678.0,0.4805,3.9221,0.0000
8679.0,0.4806,3.9211,0.0000
8680.0,0.4808,3.9202,0.0000
8681.0,0.4809,3.9192,0.0000
8682.0,0.4811,3.9183,0.0000
8683.0,0.4812,3.9173,0.0000
8684.0,0.4813,3.9164,0.0000
8685.0,0.4815,3.9154,0.0000
8686.0,0.4816,3.9145,0.0000
8687.0,0.4817,3.9135,0.0000
8688.0,0.4819,3.9126,0.0000
8689.0,0.4820,3.9117,0.0000
8690.0,0.4821,3.9107,0.0000
8691.0,0.4823,3.9098,0.0000
8692.0,0.4824,3.9088,0.0000
8693.0,0.4825,3.9079,0.0000
8694.0,0.4827,3.9069,0.0000
8695.0,0.4828,3.9060,0.0000
8696.0,0.4829,3.9050,0.0000
8697.0,0.4831,3.9041,0.0000
8698.0,0.4832,3.9032,0.0000
8699.0,0.4833,3.9022,0.0000
8700.0,0.4835,3.9013,0.0000
8701.0,0.4836,3.9003,0.0000
8702.0,0.4837,3.8994,0.0000
8703.0,0.4839,3.8985,0.0000
8704.0,0.4840,3.8975,0.0000
8705.0,0.4841,3.8966,0.0000
8706.0,0.4843,3.8956,0.0000
8707.0,0.4844,3.8947,0.0000
8708.0,0.4845,3.8938,0.0000
8709.0,0.4847,3.8928,0.0000
8710.0,0.4848,3.8919,0.0000
8711.0,0.4849,3.8909,0.0000
8712.0,0.4851,3.8900,0.0000
8713.0,0.4852,3.8891,0.0000
8714.0,0.4853,3.8881,0.0000
8715.0,0.4855,3.8872,0.0000
8716.0,0.4856,3.8863,0.0000
8717.0,0.4857,3.8853,0.0000
8718.0,0.4859,3.8844,0.0000
8719.0,0.4860,3.8835,0.0000
8720.0,0.4862,3.8825,0.0000
8721.0,0.4863,3.8816,0.0000
8722.0,0.4864,3.8806,0.0000
8723.0,0.4866,3.8797,0.0000
8724.0,0.4867,3.8788,0.0000
8725.0,0.4868,3.8778,0.0000
8726.0,0.4870,3.8769,0.0000
8727.0,0.4871,3.8760,0.0000
8728.0,0.4872,3.8750,0.0000
8729.0,0.4874,3.8741,0.0000
8730.0,0.4875,3.8732,0.0000
8731.0,0.4876,3.8723,0.0000
8732.0,0.4878,3.8713,0.0000
8733.0,0.4879,3.8704,0.0000
8734.0,0.4880,3.8695,0.0000
8735.0,0.4882,3.8685,0.0000
8736.0,0.4883,3.8676,0.0000
8737.0,0.4885,3.8667,0.0000
8738.0,0.4886,3.8657,0.0000
8739.0,0.4887,3.8648,0.0000
8740.0,0.4889,3.8639,0.0000
8741.0,0.4890,3.8629,0.0000
8742.0,0.4891,3.8620,0.0000
8743.0,0.4893,3.8611,0.0000
8744.0,0.4894,3.8602,0.0000
8745.0,0.4895,3.8592,0.0000
8746.0,0.4897,3.8583,0.0000
8747.0,0.4898,3.8574,0.0000
8748.0,0.4900,3.8565,0.0000
8749.0,0.4901,3.8555,0.0000
8750.0,0.4902,3.8546,0.0000
8751.0,0.4904,3.8537,0.0000
8752.0,0.4905,3.8528,0.0000
8753.0,0.4906,3.8518,0.0000
8754.0,0.4908,3.8509,0.0000
8755.0,0.4909,3.8500,0.0000
8756.0,0.4910,3.8491,0.0000
8757.0,0.4912,3.8481,0.0000
8758.0,0.4913,3.8472,0.0000
8759.0,0.4914,3.8463,0.0000
8760.0,0.4916,3.8454,0.0000
8761.0,0.4917,3.8444,0.0000
8762.0,0.4919,3.8435,0.0000
8763.0,0.4920,3.8426,0.0000
8764.0,0.4921,3.8417,0.0000
8765.0,0.4923,3.8407,0.0000
8766.0,0.4924,3.8398,0.0000
8767.0,0.4925,3.8389,0.0000
8768.0,0.4927,3.8380,0.0000
8769.0,0.4928,3.8371,0.0000
8770.0,0.4930,3.8361,0.0000
8771.0,0.4931,3.8352,0.0000
8772.0,0.4932,3.8343,0.0000
8773.0,0.4934,3.8334,0.0000
8774.0,0.4935,3.8325,0.0000
8775.0,0.4936,3.8315,0.0000
8776.0,0.4938,3.8306,0.0000
8777.0,0.4939,3.8297,0.0000
8778.0,0.4941,3.8288,0.0000
8779.0,0.4942,3.8279,0.0000
8780.0,0.4943,3.8270,0.0000
8781.0,0.4945,3.8260,0.0000
8782.0,0.4946,3.8251,0.0000
8783.0,0.4947,3.8242,0.0000
8784.0,0.4949,3.8233,0.0000
8785.0,0.4950,3.8224,0.0000
8786.0,0.4951,3.8215,0.0000
8787.0,0.4953,3.8205,0.0000
8788.0,0.4954,3.8196,0.0000
8789.0,0.4956,3.8187,0.0000
8790.0,0.4957,3.8178,0.0000
8791.0,0.4958,3.8169,0.0000
8792.0,0.4960,3.8160,0.0000
8793.0,0.4961,3.8151,0.0000
8794.0,0.4963,3.8141,0.0000
8795.0,0.4964,3.8132,0.0000
8796.0,0.4965,3.8123,0.0000
8797.0,0.4967,3.8114,0.0000
8798.0,0.4968,3.8105,0.0000
8799.0,0.4969,3.8096,0.0000
8800.0,0.4971,3.8087,0.0000
8801.0,0.4972,3.8078,0.0000
8802.0,0.4974,3.8068,0.0000
8803.0,0.4975,3.8059,0.0000
8804.0,0.4976,3.8050,0.0000
8805.0,0.4978,3.8041,0.0000
8806.0,0.4979,3.8032,0.0000
8807.0,0.4980,3.8023,0.0000
8808.0,0.4982,3.8014,0.0000
8809.0,0.4983,3.8005,0.0000
8810.0,0.4985,3.7996,0.0000
8811.0,0.4986,3.7987,0.0000
8812.0,0.4987,3.7978,0.0000
8813.0,0.4989,3.7968,0.0000
8814.0,0.4990,3.7959,0.0000
8815.0,0.4992,3.7950,0.0000
8816.0,0.4993,3.7941,0.0000
8817.0,0.4994,3.7932,0.0000
8818.0,0.4996,3.7923,0.0000
8819.0,0.4997,3.7914,0.0000
8820.0,0.4998,3.7905,0.0000
8821.0,0.5000,3.7896,0.0000
8822.0,0.5001,3.7887,0.0000
8823.0,0.5003,3.7878,0.0000
8824.0,0.5004,3.7869,0.0000
8825.0,0.5005,3.7860,0.0000
8826.0,0.5007,3.7851,0.0000
8827.0,0.5008,3.7842,0.0000
8828.0,0.5010,3.7833,0.0000
8829.0,0.5011,3.7824,0.0000
8830.0,0.5012,3.7815,0.0000
8831.0,0.5014,3.7806,0.0000
8832.0,0.5015,3.7797,0.0000
8833.0,0.5017,3.7788,0.0000
8834.0,0.5018,3.7779,0.0000
8835.0,0.5019,3.7770,0.0000
8836.0,0.5021,3.7761,0.0000
8837.0,0.5022,3.7752,0.0000
8838.0,0.5024,3.7743,0.0000
8839.0,0.5025,3.7734,0.0000
8840.0,0.5026,3.7725,0.0000
8841.0,0.5028,3.7716,0.0000
8842.0,0.5029,3.7707,0.0000
8843.0,0.5031,3.7698,0.0000
8844.0,0.5032,3.7689,0.0000
8845.0,0.5033,3.7680,0.0000
8846.0,0.5035,3.7671,0.0000
8847.0,0.5036,3.7662,0.0000
8848.0,0.5038,3.7653,0.0000
8849.0,0.5039,3.7644,0.0000
8850.0,0.5040,3.7635,0.0000
8851.0,0.5042,3.7626,0.0000
8852.0,0.5043,3.7617,0.0000
8853.0,0.5045,3.7608,0.0000
8854.0,0.5046,3.7599,0.0000
8855.0,0.5047,3.7590,0.0000
8856.0,0.5049,3.7581,0.0000
8857.0,0.5050,3.7572,0.0000
8858.0,0.5052,3.7563,0.0000
8859.0,0.5053,3.7554,0.0000
8860.0,0.5054,3.7545,0.0000
8861.0,0.5056,3.7536,0.0000
8862.0,0.5057,3.7527,0.0000
8863.0,0.5059,3.7518,0.0000
8864.0,0.5060,3.7509,0.0000
8865.0,0.5061,3.7501,0.0000
8866.0,0.5063,3.7492,0.0000
8867.0,0.5064,3.7483,0.0000
8868.0,0.5066,3.7474,0.0000
8869.0,0.5067,3.7465,0.0000
8870.0,0.5068,3.7456,0.0000
8871.0,0.5070,3.7447,0.0000
8872.0,0.5071,3.7438,0.0000
8873.0,0.5073,3.7429,0.0000
8874.0,0.5074,3.7420,0.0000
8875.0,0.5075,3.7411,0.0000
8876.0,0.5077,3.7403,0.0000
8877.0,0.5078,3.7394,0.0000
8878.0,0.5080,3.7385,0.0000
8879.0,0.5081,3.7376,0.0000
8880.0,0.5082,3.7367,0.0000
8881.0,0.5084,3.7358,0.0000
8882.0,0.5085,3.7349,0.0000
8883.0,0.5087,3.7340,0.0000
8884.0,0.5088,3.7332,0.0000
8885.0,0.5090,3.7323,0.0000
8886.0,0.5091,3.7314,0.0000
8887.0,0.5092,3.7305,0.0000
8888.0,0.5094,3.7296,0.0000
8889.0,0.5095,3.7287,0.0000
8890.0,0.5097,3.7278,0.0000
8891.0,0.5098,3.7269,0.0000
8892.0,0.5099,3.7261,0.0000
8893.0,0.5101,3.7252,0.0000
8894.0,0.5102,3.7243,0.0000
8895.0,0.5104,3.7234,0.0000
8896.0,0.5105,3.7225,0.0000
8897.0,0.5107,3.7216,0.0000
8898.0,0.5108,3.7208,0.0000
8899.0,0.5109,3.7199,0.0000
8900.0,0.5111,3.7190,0.0000
8901.0,0.5112,3.7181,0.0000
8902.0,0.5114,3.7172,0.0000
8903.0,0.5115,3.7164,0.0000
8904.0,0.5116,3.7155,0.0000
8905.0,0.5118,3.7146,0.0000
8906.0,0.5119,3.7137,0.0000
8907.0,0.5121,3.7128,0.0000
8908.0,0.5122,3.7119,0.0000
8909.0,0.5124,3.7111,0.0000
8910.0,0.5125,3.7102,0.0000
8911.0,0.5126,3.7093,0.0000
8912.0,0.5128,3.7084,0.0000
8913.0,0.5129,3.7076,0.0000
8914.0,0.5131,3.7067,0.0000
8915.0,0.5132,3.7058,0.0000
8916.0,0.5134,3.7049,0.0000
8917.0,0.5135,3.7040,0.0000
8918.0,0.5136,3.7032,0.0000
8919.0,0.5138,3.7023,0.0000
8920.0,0.5139,3.7014,0.0000
8921.0,0.5141,3.7005,0.0000
8922.0,0.5142,3.6997,0.0000
8923.0,0.5144,3.6988,0.0000
8924.0,0.5145,3.6979,0.0000
8925.0,0.5146,3.6970,0.0000
8926.0,0.5148,3.6962,0.0000
8927.0,0.5149,3.6953,0.0000
8928.0,0.5151,3.6944,0.0000
8929.0,0.5152,3.6935,0.0000
8930.0,0.5154,3.6927,0.0000
8931.0,0.5155,3.6918,0.0000
8932.0,0.5156,3.6909,0.0000
8933.0,0.5158,3.6900,0.0000
8934.0,0.5159,3.6892,0.0000
8935.0,0.5161,3.6883,0.0000
8936.0,0.5162,3.6874,0.0000
8937.0,0.5164,3.6866,0.0000
8938.0,0.5165,3.6857,0.0000
8939.0,0.5166,3.6848,0.0000
8940.0,0.5168,3.6839,0.0000
8941.0,0.5169,3.6831,0.0000
8942.0,0.5171,3.6822,0.0000
8943.0,0.5172,3.6813,0.0000
8944.0,0.5174,3.6805,0.0000
8945.0,0.5175,3.6796,0.0000
8946.0,0.5177,3.6787,0.0000
8947.0,0.5178,3.6778,0.0000
8948.0,0.5179,3.6770,0.0000
8949.0,0.5181,3.6761,0.0000
8950.0,0.5182,3.6752,0.0000
8951.0,0.5184,3.6744,0.0000
8952.0,0.5185,3.6735,0.0000
8953.0,0.5187,3.6726,0.0000
8954.0,0.5188,3.6718,0.0000
8955.0,0.5189,3.6709,0.0000
8956.0,0.5191,3.6700,0.0000
8957.0,0.5192,3.6692,0.0000
8958.0,0.5194,3.6683,0.0000
8959.0,0.5195,3.6674,0.0000
8960.0,0.5197,3.6666,0.0000
8961.0,0.5198,3.6657,0.0000
8962.0,0.5200,3.6648,0.0000
8963.0,0.5201,3.6640,0.0000
8964.0,0.5202,3.6631,0.0000
8965.0,0.5204,3.6623,0.0000
8966.0,0.5205,3.6614,0.0000
8967.0,0.5207,3.6605,0.0000
8968.0,0.5208,3.6597,0.0000
8969.0,0.5210,3.6588,0.0000
8970.0,0.5211,3.6579,0.0000
8971.0,0.5213,3.6571,0.0000
8972.0,0.5214,3.6562,0.0000
8973.0,0.5215,3.6554,0.0000
8974.0,0.5217,3.6545,0.0000
8975.0,0.5218,3.6536,0.0000
8976.0,0.5220,3.6528,0.0000
8977.0,0.5221,3.6519,0.0000
8978.0,0.5223,3.6511,0.0000
8979.0,0.5224,3.6502,0.0000
8980.0,0.5226,3.6493,0.0000
8981.0,0.5227,3.6485,0.0000
8982.0,0.5229,3.6476,0.0000
8983.0,0.5230,3.6468,0.0000
8984.0,0.5231,3.6459,0.0000
8985.0,0.5233,3.6450,0.0000
8986.0,0.5234,3.6442,0.0000
8987.0,0.5236,3.6433,0.0000
8988.0,0.5237,3.6425,0.0000
8989.0,0.5239,3.6416,0.0000
8990.0,0.5240,3.6408,0.0000
8991.0,0.5242,3.6399,0.0000
8992.0,0.5243,3.6390,0.0000
8993.0,0.5245,3.6382,0.0000
8994.0,0.5246,3.6373,0.0000
8995.0,0.5247,3.6365,0.0000
8996.0,0.5249,3.6356,0.0000
8997.0,0.5250,3.6348,0.0000
8998.0,0.5252,3.6339,0.0000
8999.0,0.5253,3.6331,0.0000
9000.0,0.5255,3.6322,0.0000
9001.0,0.5256,3.6313,0.0000
9002.0,0.5258,3.6305,0.0000
9003.0,0.5259,3.6296,0.0000
9004.0,0.5261,3.6288,0.0000
9005.0,0.5262,3.6279,0.0000
9006.0,0.5264,3.6271,0.0000
9007.0,0.5265,3.6262,0.0000
9008.0,0.5266,3.6254,0.0000
9009.0,0.5268,3.6245,0.0000
9010.0,0.5269,3.6237,0.0000
9011.0,0.5271,3.6228,0.0000
9012.0,0.5272,3.6220,0.0000
9013.0,0.5274,3.6211,0.0000
9014.0,0.5275,3.6203,0.0000
9015.0,0.5277,3.6194,0.0000
9016.0,0.5278,3.6186,0.0000
9017.0,0.5280,3.6177,0.0000
9018.0,0.5281,3.6169,0.0000
9019.0,0.5283,3.6160,0.0000
9020.0,0.5284,3.6152,0.0000
9021.0,0.5285,3.6143,0.0000
9022.0,0.5287,3.6135,0.0000
9023.0,0.5288,3.6126,0.0000
9024.0,0.5290,3.6118,0.0000
9025.0,0.5291,3.6109,0.0000
9026.0,0.5293,3.6101,0.0000
9027.0,0.5294,3.6092,0.0000
9028.0,0.5296,3.6084,0.0000
9029.0,0.5297,3.6076,0.0000
9030.0,0.5299,3.6067,0.0000
9031.0,0.5300,3.6059,0.0000
9032.0,0.5302,3.6050,0.0000
9033.0,0.5303,3.6042,0.0000
9034.0,0.5305,3.6033,0.0000
9035.0,0.5306,3.6025,0.0000
9036.0,0.5308,3.6016,0.0000
9037.0,0.5309,3.6008,0.0000
9038.0,0.5310,3.6000,0.0000
9039.0,0.5312,3.5991,0.0000
9040.0,0.5313,3.5983,0.0000
9041.0,0.5315,3.5974,0.0000
9042.0,0.5316,3.5966,0.0000
9043.0,0.5318,3.5957,0.0000
9044.0,0.5319,3.5949,0.0000
9045.0,0.5321,3.5941,0.0000
9046.0,0.5322,3.5932,0.0000
9047.0,0.5324,3.5924,0.0000
9048.0,0.5325,3.5915,0.0000
9049.0,0.5327,3.5907,0.0000
9050.0,0.5328,3.5899,0.0000
9051.0,0.5330,3.5890,0.0000
9052.0,0.5331,3.5882,0.0000
9053.0,0.5333,3.5873,0.0000
9054.0,0.5334,3.5865,0.0000
9055.0,0.5336,3.5857,0.0000
9056.0,0.5337,3.5848,0.0000
9057.0,0.5339,3.5840,0.0000
9058.0,0.5340,3.5831,0.0000
9059.0,0.5342,3.5823,0.0000
9060.0,0.5343,3.5815,0.0000
9061.0,0.5345,3.5806,0.0000
9062.0,0.5346,3.5798,0.0000
9063.0,0.5348,3.5790,0.0000
9064.0,0.5349,3.5781,0.0000
9065.0,0.5350,3.5773,0.0000
9066.0,0.5352,3.5764,0.0000
9067.0,0.5353,3.5756,0.0000
9068.0,0.5355,3.5748,0.0000
9069.0,0.5356,3.5739,0.0000
9070.0,0.5358,3.5731,0.0000
9071.0,0.5359,3.5723,0.0000
9072.0,0.5361,3.5714,0.0000
9073.0,0.5362,3.5706,0.0000
9074.0,0.5364,3.5698,0.0000
9075.0,0.5365,3.5689,0.0000
9076.0,0.5367,3.5681,0.0000
9077.0,0.5368,3.5673,0.0000
9078.0,0.5370,3.5664,0.0000
9079.0,0.5371,3.5656,0.0000
9080.0,0.5373,3.5648,0.0000
9081.0,0.5374,3.5639,0.0000
9082.0,0.5376,3.5631,0.0000
9083.0,0.5377,3.5623,0.0000
9084.0,0.5379,3.5615,0.0000
9085.0,0.5380,3.5606,0.0000
9086.0,0.5382,3.5598,0.0000
9087.0,0.5383,3.5590,0.0000
9088.0,0.5385,3.5581,0.0000
9089.0,0.5386,3.5573,0.0000
9090.0,0.5388,3.5565,0.0000
9091.0,0.5389,3.5556,0.0000
9092.0,0.5391,3.5548,0.0000
9093.0,0.5392,3.5540,0.0000
9094.0,0.5394,3.5532,0.0000
9095.0,0.5395,3.5523,0.0000
9096.0,0.5397,3.5515,0.0000
9097.0,0.5398,3.5507,0.0000
9098.0,0.5400,3.5499,0.0000
9099.0,0.5401,3.5490,0.0000
9100.0,0.5403,3.5482,0.0000
9101.0,0.5404,3.5474,0.0000
9102.0,0.5406,3.5465,0.0000
9103.0,0.5407,3.5457,0.0000
9104.0,0.5409,3.5449,0.0000
9105.0,0.5410,3.5441,0.0000
9106.0,0.5412,3.5432,0.0000
9107.0,0.5413,3.5424,0.0000
9108.0,0.5415,3.5416,0.0000
9109.0,0.5416,3.5408,0.0000
9110.0,0.5418,3.5400,0.0000
9111.0,0.5419,3.5391,0.0000
9112.0,0.5421,3.5383,0.0000
9113.0,0.5422,3.5375,0.0000
9114.0,0.5424,3.5367,0.0000
9115.0,0.5425,3.5358,0.0000
9116.0,0.5427,3.5350,0.0000
9117.0,0.5428,3.5342,0.0000
9118.0,0.5430,3.5334,0.0000
9119.0,0.5431,3.5326,0.0000
9120.0,0.5433,3.5317,0.0000
9121.0,0.5434,3.5309,0.0000
9122.0,0.5436,3.5301,0.0000
9123.0,0.5437,3.5293,0.0000
9124.0,0.5439,3.5285,0.0000
9125.0,0.5440,3.5276,0.0000
9126.0,0.5442,3.5268,0.0000
9127.0,0.5443,3.5260,0.0000
9128.0,0.5445,3.5252,0.0000
9129.0,0.5446,3.5244,0.0000
9130.0,0.5448,3.5235,0.0000
9131.0,0.5449,3.5227,0.0000
9132.0,0.5451,3.5219,0.0000
9133.0,0.5452,3.5211,0.0000
9134.0,0.5454,3.5203,0.0000
9135.0,0.5456,3.5195,0.0000
9136.0,0.5457,3.5186,0.0000
9137.0,0.5459,3.5178,0.0000
9138.0,0.5460,3.5170,0.0000
9139.0,0.5462,3.5162,0.0000
9140.0,0.5463,3.5154,0.0000
9141.0,0.5465,3.5146,0.0000
9142.0,0.5466,3.5137,0.0000
9143.0,0.5468,3.5129,0.0000
9144.0,0.5469,3.5121,0.0000
9145.0,0.5471,3.5113,0.0000
9146.0,0.5472,3.5105,0.0000
9147.0,0.5474,3.5097,0.0000
9148.0,0.5475,3.5089,0.0000
9149.0,0.5477,3.5080,0.0000
9150.0,0.5478,3.5072,0.0000
9151.0,0.5480,3.5064,0.0000
9152.0,0.5481,3.5056,0.0000
9153.0,0.5483,3.5048,0.0000
9154.0,0.5484,3.5040,0.0000
9155.0,0.5486,3.5032,0.0000
9156.0,0.5487,3.5024,0.0000
9157.0,0.5489,3.5016,0.0000
9158.0,0.5490,3.5007,0.0000
9159.0,0.5492,3.4999,0.0000
9160.0,0.5494,3.4991,0.0000
9161.0,0.5495,3.4983,0.0000
9162.0,0.5497,3.4975,0.0000
9163.0,0.5498,3.4967,0.0000
9164.0,0.5500,3.4959,0.0000
9165.0,0.5501,3.4951,0.0000
9166.0,0.5503,3.4943,0.0000
9167.0,0.5504,3.4935,0.0000
9168.0,0.5506,3.4927,0.0000
9169.0,0.5507,3.4918,0.0000
9170.0,0.5509,3.4910,0.0000
9171.0,0.5510,3.4902,0.0000
9172.0,0.5512,3.4894,0.0000
9173.0,0.5513,3.4886,0.0000
9174.0,0.5515,3.4878,0.0000
9175.0,0.5516,3.4870,0.0000
9176.0,0.5518,3.4862,0.0000
9177.0,0.5520,3.4854,0.0000
9178.0,0.5521,3.4846,0.0000
9179.0,0.5523,3.4838,0.0000
9180.0,0.5524,3.4830,0.0000
9181.0,0.5526,3.4822,0.0000
9182.0,0.5527,3.4814,0.0000
9183.0,0.5529,3.4806,0.0000
9184.0,0.5530,3.4798,0.0000
9185.0,0.5532,3.4790,0.0000
9186.0,0.5533,3.4782,0.0000
9187.0,0.5535,3.4774,0.0000
9188.0,0.5536,3.4766,0.0000
9189.0,0.5538,3.4757,0.0000
9190.0,0.5540,3.4749,0.0000
9191.0,0.5541,3.4741,0.0000
9192.0,0.5543,3.4733,0.0000
9193.0,0.5544,3.4725,0.0000
9194.0,0.5546,3.4717,0.0000
9195.0,0.5547,3.4709,0.0000
9196.0,0.5549,3.4701,0.0000
9197.0,0.5550,3.4693,0.0000
9198.0,0.5552,3.4685,0.0000
9199.0,0.5553,3.4677,0.0000
9200.0,0.5555,3.4669,0.0000
9201.0,0.5556,3.4661,0.0000
9202.0,0.5558,3.4653,0.0000
9203.0,0.5560,3.4645,0.0000
9204.0,0.5561,3.4637,0.0000
9205.0,0.5563,3.4630,0.0000
9206.0,0.5564,3.4622,0.0000
9207.0,0.5566,3.4614,0.0000
9208.0,0.5567,3.4606,0.0000
9209.0,0.5569,3.4598,0.0000
9210.0,0.5570,3.4590,0.0000
9211.0,0.5572,3.4582,0.0000
9212.0,0.5573,3.4574,0.0000
9213.0,0.5575,3.4566,0.0000
9214.0,0.5577,3.4558,0.0000
9215.0,0.5578,3.4550,0.0000
9216.0,0.5580,3.4542,0.0000
9217.0,0.5581,3.4534,0.0000
9218.0,0.5583,3.4526,0.0000
9219.0,0.5584,3.4518,0.0000
9220.0,0.5586,3.4510,0.0000
9221.0,0.5587,3.4502,0.0000
9222.0,0.5589,3.4494,0.0000
9223.0,0.5591,3.4486,0.0000
9224.0,0.5592,3.4478,0.0000
9225.0,0.5594,3.4470,0.0000
9226.0,0.5595,3.4463,0.0000
9227.0,0.5597,3.4455,0.0000
9228.0,0.5598,3.4447,0.0000
9229.0,0.5600,3.4439,0.0000
9230.0,0.5601,3.4431,0.0000
9231.0,0.5603,3.4423,0.0000
9232.0,0.5605,3.4415,0.0000
9233.0,0.5606,3.4407,0.0000
9234.0,0.5608,3.4399,0.0000
9235.0,0.5609,3.4391,0.0000
9236.0,0.5611,3.4383,0.0000
9237.0,0.5612,3.4376,0.0000
9238.0,0.5614,3.4368,0.0000
9239.0,0.5615,3.4360,0.0000
9240.0,0.5617,3.4352,0.0000
9241.0,0.5619,3.4344,0.0000
9242.0,0.5620,3.4336,0.0000
9243.0,0.5622,3.4328,0.0000
9244.0,0.5623,3.4320,0.0000
9245.0,0.5625,3.4313,0.0000
9246.0,0.5626,3.4305,0.0000
9247.0,0.5628,3.4297,0.0000
9248.0,0.5629,3.4289,0.0000
9249.0,0.5631,3.4281,0.0000
9250.0,0.5633,3.4273,0.0000
9251.0,0.5634,3.4265,0.0000
9252.0,0.5636,3.4258,0.0000
9253.0,0.5637,3.4250,0.0000
9254.0,0.5639,3.4242,0.0000
9255.0,0.5640,3.4234,0.0000
9256.0,0.5642,3.4226,0.0000
9257.0,0.5644,3.4218,0.0000
9258.0,0.5645,3.4210,0.0000
9259.0,0.5647,3.4203,0.0000
9260.0,0.5648,3.4195,0.0000
9261.0,0.5650,3.4187,0.0000
9262.0,0.5651,3.4179,0.0000
9263.0,0.5653,3.4171,0.0000
9264.0,0.5655,3.4163,0.0000
9265.0,0.5656,3.4156,0.0000
9266.0,0.5658,3.4148,0.0000
9267.0,0.5659,3.4140,0.0000
9268.0,0.5661,3.4132,0.0000
9269.0,0.5662,3.4124,0.0000
9270.0,0.5664,3.4117,0.0000
9271.0,0.5666,3.4109,0.0000
9272.0,0.5667,3.4101,0.0000
9273.0,0.5669,3.4093,0.0000
9274.0,0.5670,3.4085,0.0000
9275.0,0.5672,3.4078,0.0000
9276.0,0.5673,3.4070,0.0000
9277.0,0.5675,3.4062,0.0000
9278.0,0.5677,3.4054,0.0000
9279.0,0.5678,3.4046,0.0000
9280.0,0.5680,3.4039,0.0000
9281.0,0.5681,3.4031,0.0000
9282.0,0.5683,3.4023,0.0000
9283.0,0.5684,3.4015,0.0000
9284.0,0.5686,3.4008,0.0000
9285.0,0.5688,3.4000,0.0000
9286.0,0.5689,3.3992,0.0000
9287.0,0.5691,3.3984,0.0000
9288.0,0.5692,3.3977,0.0000
9289.0,0.5694,3.3969,0.0000
9290.0,0.5696,3.3961,0.0000
9291.0,0.5697,3.3953,0.0000
9292.0,0.5699,3.3946,0.0000
9293.0,0.5700,3.3938,0.0000
9294.0,0.5702,3.3930,0.0000
