time,biomass,lactic acid,lactose
4359.0,1.6040,4.3642,0.0000
4360.0,1.6045,4.3634,0.0000
4361.0,1.6050,4.3625,0.0000
4362.0,1.6056,4.3616,0.0000
4363.0,1.6061,4.3608,0.0000
4364.0,1.6066,4.3599,0.0000
4365.0,1.6071,4.3590,0.0000
4366.0,1.6076,4.3582,0.0000
4367.0,1.6082,4.3573,0.0000
4368.0,1.6087,4.3565,0.0000
4369.0,1.6092,4.3556,0.0000
4370.0,1.6097,4.3548,0.0000
4371.0,1.6102,4.3539,0.0000
4372.0,1.6108,4.3530,0.0000
4373.0,1.6113,4.3522,0.0000
4374.0,1.6118,4.3513,0.0000
4375.0,1.6123,4.3505,0.0000
4376.0,1.6129,4.3496,0.0000
4377.0,1.6134,4.3488,0.0000
4378.0,1.6139,4.3479,0.0000
4379.0,1.6144,4.3471,0.0000
4380.0,1.6149,4.3462,0.0000
4381.0,1.6155,4.3454,0.0000
4382.0,1.6160,4.3445,0.0000
4383.0,1.6165,4.3437,0.0000
4384.0,1.6170,4.3428,0.0000
4385.0,1.6176,4.3420,0.0000
4386.0,1.6181,4.3411,0.0000
4387.0,1.6186,4.3403,0.0000
4388.0,1.6191,4.3394,0.0000
4389.0,1.6197,4.3386,0.0000
4390.0,1.6202,4.3377,0.0000
4391.0,1.6207,4.3369,0.0000
4392.0,1.6212,4.3361,0.0000
4393.0,1.6217,4.3352,0.0000
4394.0,1.6223,4.3344,0.0000
4395.0,1.6228,4.3335,0.0000
4396.0,1.6233,4.3327,0.0000
4397.0,1.6238,4.3318,0.0000
4398.0,1.6244,4.3310,0.0000
4399.0,1.6249,4.3302,0.0000
4400.0,1.6254,4.3293,0.0000
4401.0,1.6259,4.3285,0.0000
4402.0,1.6265,4.3276,0.0000
4403.0,1.6270,4.3268,0.0000
4404.0,1.6275,4.3260,0.0000
4405.0,1.6280,4.3251,0.0000
4406.0,1.6286,4.3243,0.0000
4407.0,1.6291,4.3235,0.0000
4408.0,1.6296,4.3226,0.0000
4409.0,1.6301,4.3218,0.0000
4410.0,1.6307,4.3210,0.0000
4411.0,1.6312,4.3201,0.0000
4412.0,1.6317,4.3193,0.0000
4413.0,1.6322,4.3185,0.0000
4414.0,1.6328,4.3176,0.0000
4415.0,1.6333,4.3168,0.0000
4416.0,1.6338,4.3160,0.0000
4417.0,1.6343,4.3151,0.0000
4418.0,1.6349,4.3143,0.0000
4419.0,1.6354,4.3135,0.0000
4420.0,1.6359,4.3127,0.0000
4421.0,1.6364,4.3118,0.0000
4422.0,1.6370,4.3110,0.0000
4423.0,1.6375,4.3102,0.0000
4424.0,1.6380,4.3094,0.0000
4425.0,1.6385,4.3085,0.0000
4426.0,1.6391,4.3077,0.0000
4427.0,1.6396,4.3069,0.0000
4428.0,1.6401,4.3061,0.0000
4429.0,1.6407,4.3052,0.0000
4430.0,1.6412,4.3044,0.0000
4431.0,1.6417,4.3036,0.0000
4432.0,1.6422,4.3028,0.0000
4433.0,1.6428,4.3020,0.0000
4434.0,1.6433,4.3011,0.0000
4435.0,1.6438,4.3003,0.0000
4436.0,1.6443,4.2995,0.0000
4437.0,1.6449,4.2987,0.0000
4438.0,1.6454,4.2979,0.0000
4439.0,1.6459,4.2970,0.0000
4440.0,1.6464,4.2962,0.0000
4441.0,1.6470,4.2954,0.0000
4442.0,1.6475,4.2946,0.0000
4443.0,1.6480,4.2938,0.0000
4444.0,1.6486,4.2930,0.0000
4445.0,1.6491,4.2922,0.0000
4446.0,1.6496,4.2913,0.0000
4447.0,1.6501,4.2905,0.0000
4448.0,1.6507,4.2897,0.0000
4449.0,1.6512,4.2889,0.0000
4450.0,1.6517,4.2881,0.0000
4451.0,1.6523,4.2873,0.0000
4452.0,1.6528,4.2865,0.0000
4453.0,1.6533,4.2857,0.0000
4454.0,1.6538,4.2849,0.0000
4455.0,1.6544,4.2841,0.0000
4456.0,1.6549,4.2832,0.0000
4457.0,1.6554,4.2824,0.0000
4458.0,1.6560,4.2816,0.0000
4459.0,1.6565,4.2808,0.0000
4460.0,1.6570,4.2800,0.0000
4461.0,1.6575,4.2792,0.0000
4462.0,1.6581,4.2784,0.0000
4463.0,1.6586,4.2776,0.0000
4464.0,1.6591,4.2768,0.0000
4465.0,1.6597,4.2760,0.0000
4466.0,1.6602,4.2752,0.0000
4467.0,1.6607,4.2744,0.0000
4468.0,1.6613,4.2736,0.0000
4469.0,1.6618,4.2728,0.0000
4470.0,1.6623,4.2720,0.0000
4471.0,1.6628,4.2712,0.0000
4472.0,1.6634,4.2704,0.0000
4473.0,1.6639,4.2696,0.0000
4474.0,1.6644,4.2688,0.0000
4475.0,1.6650,4.2680,0.0000
4476.0,1.6655,4.2672,0.0000
4477.0,1.6660,4.2664,0.0000
4478.0,1.6666,4.2656,0.0000
4479.0,1.6671,4.2648,0.0000
4480.0,1.6676,4.2640,0.0000
4481.0,1.6682,4.2633,0.0000
4482.0,1.6687,4.2625,0.0000
4483.0,1.6692,4.2617,0.0000
4484.0,1.6697,4.2609,0.0000
4485.0,1.6703,4.2601,0.0000
4486.0,1.6708,4.2593,0.0000
4487.0,1.6713,4.2585,0.0000
4488.0,1.6719,4.2577,0.0000
4489.0,1.6724,4.2569,0.0000
4490.0,1.6729,4.2561,0.0000
4491.0,1.6735,4.2554,0.0000
4492.0,1.6740,4.2546,0.0000
4493.0,1.6745,4.2538,0.0000
4494.0,1.6751,4.2530,0.0000
4495.0,1.6756,4.2522,0.0000
4496.0,1.6761,4.2514,0.0000
4497.0,1.6767,4.2506,0.0000
4498.0,1.6772,4.2499,0.0000
4499.0,1.6777,4.2491,0.0000
4500.0,1.6783,4.2483,0.0000
4501.0,1.6788,4.2475,0.0000
4502.0,1.6793,4.2467,0.0000
4503.0,1.6799,4.2460,0.0000
4504.0,1.6804,4.2452,0.0000
4505.0,1.6809,4.2444,0.0000
4506.0,1.6815,4.2436,0.0000
4507.0,1.6820,4.2428,0.0000
4508.0,1.6825,4.2421,0.0000
4509.0,1.6831,4.2413,0.0000
4510.0,1.6836,4.2405,0.0000
4511.0,1.6841,4.2397,0.0000
4512.0,1.6847,4.2390,0.0000
4513.0,1.6852,4.2382,0.0000
4514.0,1.6857,4.2374,0.0000
4515.0,1.6863,4.2366,0.0000
4516.0,1.6868,4.2359,0.0000
4517.0,1.6873,4.2351,0.0000
4518.0,1.6879,4.2343,0.0000
4519.0,1.6884,4.2335,0.0000
4520.0,1.6889,4.2328,0.0000
4521.0,1.6895,4.2320,0.0000
4522.0,1.6900,4.2312,0.0000
4523.0,1.6905,4.2305,0.0000
4524.0,1.6911,4.2297,0.0000
4525.0,1.6916,4.2289,0.0000
4526.0,1.6921,4.2281,0.0000
4527.0,1.6927,4.2274,0.0000
4528.0,1.6932,4.2266,0.0000
4529.0,1.6937,4.2258,0.0000
4530.0,1.6943,4.2251,0.0000
4531.0,1.6948,4.2243,0.0000
4532.0,1.6953,4.2236,0.0000
4533.0,1.6959,4.2228,0.0000
4534.0,1.6964,4.2220,0.0000
4535.0,1.6970,4.2213,0.0000
4536.0,1.6975,4.2205,0.0000
4537.0,1.6980,4.2197,0.0000
4538.0,1.6986,4.2190,0.0000
4539.0,1.6991,4.2182,0.0000
4540.0,1.6996,4.2175,0.0000
4541.0,1.7002,4.2167,0.0000
4542.0,1.7007,4.2159,0.0000
4543.0,1.7012,4.2152,0.0000
4544.0,1.7018,4.2144,0.0000
4545.0,1.7023,4.2137,0.0000
4546.0,1.7028,4.2129,0.0000
4547.0,1.7034,4.2121,0.0000
4548.0,1.7039,4.2114,0.0000
4549.0,1.7045,4.2106,0.0000
4550.0,1.7050,4.2099,0.0000
4551.0,1.7055,4.2091,0.0000
4552.0,1.7061,4.2084,0.0000
4553.0,1.7066,4.2076,0.0000
4554.0,1.7071,4.2069,0.0000
4555.0,1.7077,4.2061,0.0000
4556.0,1.7082,4.2054,0.0000
4557.0,1.7088,4.2046,0.0000
4558.0,1.7093,4.2039,0.0000
4559.0,1.7098,4.2031,0.0000
4560.0,1.7104,4.2024,0.0000
4561.0,1.7109,4.2016,0.0000
4562.0,1.7114,4.2009,0.0000
4563.0,1.7120,4.2001,0.0000
4564.0,1.7125,4.1994,0.0000
4565.0,1.7131,4.1986,0.0000
4566.0,1.7136,4.1979,0.0000
4567.0,1.7141,4.1971,0.0000
4568.0,1.7147,4.1964,0.0000
4569.0,1.7152,4.1956,0.0000
4570.0,1.7158,4.1949,0.0000
4571.0,1.7163,4.1941,0.0000
4572.0,1.7168,4.1934,0.0000
4573.0,1.7174,4.1927,0.0000
4574.0,1.7179,4.1919,0.0000
4575.0,1.7184,4.1912,0.0000
4576.0,1.7190,4.1904,0.0000
4577.0,1.7195,4.1897,0.0000
4578.0,1.7201,4.1890,0.0000
4579.0,1.7206,4.1882,0.0000
4580.0,1.7211,4.1875,0.0000
4581.0,1.7217,4.1867,0.0000
4582.0,1.7222,4.1860,0.0000
4583.0,1.7228,4.1853,0.0000
4584.0,1.7233,4.1845,0.0000
4585.0,1.7238,4.1838,0.0000
4586.0,1.7244,4.1830,0.0000
4587.0,1.7249,4.1823,0.0000
4588.0,1.7255,4.1816,0.0000
4589.0,1.7260,4.1808,0.0000
4590.0,1.7265,4.1801,0.0000
4591.0,1.7271,4.1794,0.0000
4592.0,1.7276,4.1786,0.0000
4593.0,1.7282,4.1779,0.0000
4594.0,1.7287,4.1772,0.0000
4595.0,1.7292,4.1764,0.0000
4596.0,1.7298,4.1757,0.0000
4597.0,1.7303,4.1750,0.0000
4598.0,1.7309,4.1743,0.0000
4599.0,1.7314,4.1735,0.0000
4600.0,1.7319,4.1728,0.0000
4601.0,1.7325,4.1721,0.0000
4602.0,1.7330,4.1713,0.0000
4603.0,1.7336,4.1706,0.0000
4604.0,1.7341,4.1699,0.0000
4605.0,1.7347,4.1692,0.0000
4606.0,1.7352,4.1684,0.0000
4607.0,1.7357,4.1677,0.0000
4608.0,1.7363,4.1670,0.0000
4609.0,1.7368,4.1663,0.0000
4610.0,1.7374,4.1655,0.0000
4611.0,1.7379,4.1648,0.0000
4612.0,1.7384,4.1641,0.0000
4613.0,1.7390,4.1634,0.0000
4614.0,1.7395,4.1627,0.0000
4615.0,1.7401,4.1619,0.0000
4616.0,1.7406,4.1612,0.0000
4617.0,1.7412,4.1605,0.0000
4618.0,1.7417,4.1598,0.0000
4619.0,1.7422,4.1591,0.0000
4620.0,1.7428,4.1583,0.0000
4621.0,1.7433,4.1576,0.0000
4622.0,1.7439,4.1569,0.0000
4623.0,1.7444,4.1562,0.0000
4624.0,1.7450,4.1555,0.0000
4625.0,1.7455,4.1548,0.0000
4626.0,1.7460,4.1540,0.0000
4627.0,1.7466,4.1533,0.0000
4628.0,1.7471,4.1526,0.0000
4629.0,1.7477,4.1519,0.0000
4630.0,1.7482,4.1512,0.0000
4631.0,1.7488,4.1505,0.0000
4632.0,1.7493,4.1498,0.0000
4633.0,1.7498,4.1490,0.0000
4634.0,1.7504,4.1483,0.0000
4635.0,1.7509,4.1476,0.0000
4636.0,1.7515,4.1469,0.0000
4637.0,1.7520,4.1462,0.0000
4638.0,1.7526,4.1455,0.0000
4639.0,1.7531,4.1448,0.0000
4640.0,1.7537,4.1441,0.0000
4641.0,1.7542,4.1434,0.0000
4642.0,1.7547,4.1427,0.0000
4643.0,1.7553,4.1420,0.0000
4644.0,1.7558,4.1413,0.0000
4645.0,1.7564,4.1405,0.0000
4646.0,1.7569,4.1398,0.0000
4647.0,1.7575,4.1391,0.0000
4648.0,1.7580,4.1384,0.0000
4649.0,1.7586,4.1377,0.0000
4650.0,1.7591,4.1370,0.0000
4651.0,1.7597,4.1363,0.0000
4652.0,1.7602,4.1356,0.0000
4653.0,1.7607,4.1349,0.0000
4654.0,1.7613,4.1342,0.0000
4655.0,1.7618,4.1335,0.0000
4656.0,1.7624,4.1328,0.0000
4657.0,1.7629,4.1321,0.0000
4658.0,1.7635,4.1314,0.0000
4659.0,1.7640,4.1307,0.0000
4660.0,1.7646,4.1300,0.0000
4661.0,1.7651,4.1293,0.0000
4662.0,1.7657,4.1286,0.0000
4663.0,1.7662,4.1279,0.0000
4664.0,1.7668,4.1272,0.0000
4665.0,1.7673,4.1265,0.0000
4666.0,1.7678,4.1258,0.0000
4667.0,1.7684,4.1252,0.0000
4668.0,1.7689,4.1245,0.0000
4669.0,1.7695,4.1238,0.0000
4670.0,1.7700,4.1231,0.0000
4671.0,1.7706,4.1224,0.0000
4672.0,1.7711,4.1217,0.0000
4673.0,1.7717,4.1210,0.0000
4674.0,1.7722,4.1203,0.0000
4675.0,1.7728,4.1196,0.0000
4676.0,1.7733,4.1189,0.0000
4677.0,1.7739,4.1182,0.0000
4678.0,1.7744,4.1175,0.0000
4679.0,1.7750,4.1169,0.0000
4680.0,1.7755,4.1162,0.0000
4681.0,1.7761,4.1155,0.0000
4682.0,1.7766,4.1148,0.0000
4683.0,1.7772,4.1141,0.0000
4684.0,1.7777,4.1134,0.0000
4685.0,1.7782,4.1127,0.0000
4686.0,1.7788,4.1121,0.0000
4687.0,1.7793,4.1114,0.0000
4688.0,1.7799,4.1107,0.0000
4689.0,1.7804,4.1100,0.0000
4690.0,1.7810,4.1093,0.0000
4691.0,1.7815,4.1086,0.0000
4692.0,1.7821,4.1080,0.0000
4693.0,1.7826,4.1073,0.0000
4694.0,1.7832,4.1066,0.0000
4695.0,1.7837,4.1059,0.0000
4696.0,1.7843,4.1052,0.0000
4697.0,1.7848,4.1046,0.0000
4698.0,1.7854,4.1039,0.0000
4699.0,1.7859,4.1032,0.0000
4700.0,1.7865,4.1025,0.0000
4701.0,1.7870,4.1018,0.0000
4702.0,1.7876,4.1012,0.0000
4703.0,1.7881,4.1005,0.0000
4704.0,1.7887,4.0998,0.0000
4705.0,1.7892,4.0991,0.0000
4706.0,1.7898,4.0985,0.0000
4707.0,1.7903,4.0978,0.0000
4708.0,1.7909,4.0971,0.0000
4709.0,1.7914,4.0964,0.0000
4710.0,1.7920,4.0958,0.0000
4711.0,1.7925,4.0951,0.0000
4712.0,1.7931,4.0944,0.0000
4713.0,1.7936,4.0937,0.0000
4714.0,1.7942,4.0931,0.0000
4715.0,1.7947,4.0924,0.0000
4716.0,1.7953,4.0917,0.0000
4717.0,1.7958,4.0911,0.0000
4718.0,1.7964,4.0904,0.0000
4719.0,1.7969,4.0897,0.0000
4720.0,1.7975,4.0891,0.0000
4721.0,1.7980,4.0884,0.0000
4722.0,1.7986,4.0877,0.0000
4723.0,1.7991,4.0871,0.0000
4724.0,1.7997,4.0864,0.0000
4725.0,1.8002,4.0857,0.0000
4726.0,1.8008,4.0851,0.0000
4727.0,1.8014,4.0844,0.0000
4728.0,1.8019,4.0837,0.0000
4729.0,1.8025,4.0831,0.0000
4730.0,1.8030,4.0824,0.0000
4731.0,1.8036,4.0817,0.0000
4732.0,1.8041,4.0811,0.0000
4733.0,1.8047,4.0804,0.0000
4734.0,1.8052,4.0798,0.0000
4735.0,1.8058,4.0791,0.0000
4736.0,1.8063,4.0784,0.0000
4737.0,1.8069,4.0778,0.0000
4738.0,1.8074,4.0771,0.0000
4739.0,1.8080,4.0765,0.0000
4740.0,1.8085,4.0758,0.0000
4741.0,1.8091,4.0751,0.0000
4742.0,1.8096,4.0745,0.0000
4743.0,1.8102,4.0738,0.0000
4744.0,1.8107,4.0732,0.0000
4745.0,1.8113,4.0725,0.0000
4746.0,1.8119,4.0719,0.0000
4747.0,1.8124,4.0712,0.0000
4748.0,1.8130,4.0706,0.0000
4749.0,1.8135,4.0699,0.0000
4750.0,1.8141,4.0692,0.0000
4751.0,1.8146,4.0686,0.0000
4752.0,1.8152,4.0679,0.0000
4753.0,1.8157,4.0673,0.0000
4754.0,1.8163,4.0666,0.0000
4755.0,1.8168,4.0660,0.0000
4756.0,1.8174,4.0653,0.0000
4757.0,1.8179,4.0647,0.0000
4758.0,1.8185,4.0640,0.0000
4759.0,1.8191,4.0634,0.0000
4760.0,1.8196,4.0627,0.0000
4761.0,1.8202,4.0621,0.0000
4762.0,1.8207,4.0614,0.0000
4763.0,1.8213,4.0608,0.0000
4764.0,1.8218,4.0601,0.0000
4765.0,1.8224,4.0595,0.0000
4766.0,1.8229,4.0588,0.0000
4767.0,1.8235,4.0582,0.0000
4768.0,1.8240,4.0576,0.0000
4769.0,1.8246,4.0569,0.0000
4770.0,1.8252,4.0563,0.0000
4771.0,1.8257,4.0556,0.0000
4772.0,1.8263,4.0550,0.0000
4773.0,1.8268,4.0543,0.0000
4774.0,1.8274,4.0537,0.0000
4775.0,1.8279,4.0531,0.0000
4776.0,1.8285,4.0524,0.0000
4777.0,1.8290,4.0518,0.0000
4778.0,1.8296,4.0511,0.0000
4779.0,1.8302,4.0505,0.0000
4780.0,1.8307,4.0499,0.0000
4781.0,1.8313,4.0492,0.0000
4782.0,1.8318,4.0486,0.0000
4783.0,1.8324,4.0479,0.0000
4784.0,1.8329,4.0473,0.0000
4785.0,1.8335,4.0467,0.0000
4786.0,1.8341,4.0460,0.0000
4787.0,1.8346,4.0454,0.0000
4788.0,1.8352,4.0448,0.0000
4789.0,1.8357,4.0441,0.0000
4790.0,1.8363,4.0435,0.0000
4791.0,1.8368,4.0429,0.0000
4792.0,1.8374,4.0422,0.0000
4793.0,1.8380,4.0416,0.0000
4794.0,1.8385,4.0410,0.0000
4795.0,1.8391,4.0403,0.0000
4796.0,1.8396,4.0397,0.0000
4797.0,1.8402,4.0391,0.0000
4798.0,1.8407,4.0384,0.0000
4799.0,1.8413,4.0378,0.0000
4800.0,1.8419,4.0372,0.0000
4801.0,1.8424,4.0365,0.0000
4802.0,1.8430,4.0359,0.0000
4803.0,1.8435,4.0353,0.0000
4804.0,1.8441,4.0347,0.0000
4805.0,1.8447,4.0340,0.0000
4806.0,1.8452,4.0334,0.0000
4807.0,1.8458,4.0328,0.0000
4808.0,1.8463,4.0321,0.0000
4809.0,1.8469,4.0315,0.0000
4810.0,1.8474,4.0309,0.0000
4811.0,1.8480,4.0303,0.0000
4812.0,1.8486,4.0296,0.0000
4813.0,1.8491,4.0290,0.0000
4814.0,1.8497,4.0284,0.0000
4815.0,1.8502,4.0278,0.0000
4816.0,1.8508,4.0271,0.0000
4817.0,1.8514,4.0265,0.0000
4818.0,1.8519,4.0259,0.0000
4819.0,1.8525,4.0253,0.0000
4820.0,1.8530,4.0247,0.0000
4821.0,1.8536,4.0240,0.0000
4822.0,1.8542,4.0234,0.0000
4823.0,1.8547,4.0228,0.0000
4824.0,1.8553,4.0222,0.0000
4825.0,1.8558,4.0216,0.0000
4826.0,1.8564,4.0209,0.0000
4827.0,1.8570,4.0203,0.0000
4828.0,1.8575,4.0197,0.0000
4829.0,1.8581,4.0191,0.0000
4830.0,1.8586,4.0185,0.0000
4831.0,1.8592,4.0179,0.0000
4832.0,1.8598,4.0173,0.0000
4833.0,1.8603,4.0166,0.0000
4834.0,1.8609,4.0160,0.0000
4835.0,1.8614,4.0154,0.0000
4836.0,1.8620,4.0148,0.0000
4837.0,1.8626,4.0142,0.0000
4838.0,1.8631,4.0136,0.0000
4839.0,1.8637,4.0130,0.0000
4840.0,1.8642,4.0123,0.0000
4841.0,1.8648,4.0117,0.0000
4842.0,1.8654,4.0111,0.0000
4843.0,1.8659,4.0105,0.0000
4844.0,1.8665,4.0099,0.0000
4845.0,1.8671,4.0093,0.0000
4846.0,1.8676,4.0087,0.0000
4847.0,1.8682,4.0081,0.0000
4848.0,1.8687,4.0075,0.0000
4849.0,1.8693,4.0069,0.0000
4850.0,1.8699,4.0063,0.0000
4851.0,1.8704,4.0056,0.0000
4852.0,1.8710,4.0050,0.0000
4853.0,1.8716,4.0044,0.0000
4854.0,1.8721,4.0038,0.0000
4855.0,1.8727,4.0032,0.0000
4856.0,1.8732,4.0026,0.0000
4857.0,1.8738,4.0020,0.0000
4858.0,1.8744,4.0014,0.0000
4859.0,1.8749,4.0008,0.0000
4860.0,1.8755,4.0002,0.0000
4861.0,1.8761,3.9996,0.0000
4862.0,1.8766,3.9990,0.0000
4863.0,1.8772,3.9984,0.0000
4864.0,1.8777,3.9978,0.0000
4865.0,1.8783,3.9972,0.0000
4866.0,1.8789,3.9966,0.0000
4867.0,1.8794,3.9960,0.0000
4868.0,1.8800,3.9954,0.0000
4869.0,1.8806,3.9948,0.0000
4870.0,1.8811,3.9942,0.0000
4871.0,1.8817,3.9936,0.0000
4872.0,1.8823,3.9930,0.0000
4873.0,1.8828,3.9924,0.0000
4874.0,1.8834,3.9918,0.0000
4875.0,1.8840,3.9912,0.0000
4876.0,1.8845,3.9906,0.0000
4877.0,1.8851,3.9900,0.0000
4878.0,1.8856,3.9894,0.0000
4879.0,1.8862,3.9888,0.0000
4880.0,1.8868,3.9883,0.0000
4881.0,1.8873,3.9877,0.0000
4882.0,1.8879,3.9871,0.0000
4883.0,1.8885,3.9865,0.0000
4884.0,1.8890,3.9859,0.0000
4885.0,1.8896,3.9853,0.0000
4886.0,1.8902,3.9847,0.0000
4887.0,1.8907,3.9841,0.0000
4888.0,1.8913,3.9835,0.0000
4889.0,1.8919,3.9829,0.0000
4890.0,1.8924,3.9823,0.0000
4891.0,1.8930,3.9818,0.0000
4892.0,1.8936,3.9812,0.0000
4893.0,1.8941,3.9806,0.0000
4894.0,1.8947,3.9800,0.0000
4895.0,1.8953,3.9794,0.0000
4896.0,1.8958,3.9788,0.0000
4897.0,1.8964,3.9782,0.0000
4898.0,1.8970,3.9776,0.0000
4899.0,1.8975,3.9771,0.0000
4900.0,1.8981,3.9765,0.0000
4901.0,1.8987,3.9759,0.0000
4902.0,1.8992,3.9753,0.0000
4903.0,1.8998,3.9747,0.0000
4904.0,1.9004,3.9741,0.0000
4905.0,1.9009,3.9736,0.0000
4906.0,1.9015,3.9730,0.0000
4907.0,1.9021,3.9724,0.0000
4908.0,1.9026,3.9718,0.0000
4909.0,1.9032,3.9712,0.0000
4910.0,1.9038,3.9707,0.0000
4911.0,1.9043,3.9701,0.0000
4912.0,1.9049,3.9695,0.0000
4913.0,1.9055,3.9689,0.0000
4914.0,1.9060,3.9683,0.0000
4915.0,1.9066,3.9678,0.0000
4916.0,1.9072,3.9672,0.0000
4917.0,1.9077,3.9666,0.0000
4918.0,1.9083,3.9660,0.0000
4919.0,1.9089,3.9655,0.0000
4920.0,1.9094,3.9649,0.0000
4921.0,1.9100,3.9643,0.0000
4922.0,1.9106,3.9637,0.0000
4923.0,1.9111,3.9632,0.0000
4924.0,1.9117,3.9626,0.0000
4925.0,1.9123,3.9620,0.0000
4926.0,1.9128,3.9614,0.0000
4927.0,1.9134,3.9609,0.0000
4928.0,1.9140,3.9603,0.0000
4929.0,1.9145,3.9597,0.0000
4930.0,1.9151,3.9591,0.0000
4931.0,1.9157,3.9586,0.0000
4932.0,1.9163,3.9580,0.0000
4933.0,1.9168,3.9574,0.0000
4934.0,1.9174,3.9569,0.0000
4935.0,1.9180,3.9563,0.0000
4936.0,1.9185,3.9557,0.0000
4937.0,1.9191,3.9552,0.0000
4938.0,1.9197,3.9546,0.0000
4939.0,1.9202,3.9540,0.0000
4940.0,1.9208,3.9535,0.0000
4941.0,1.9214,3.9529,0.0000
4942.0,1.9220,3.9523,0.0000
4943.0,1.9225,3.9518,0.0000
4944.0,1.9231,3.9512,0.0000
4945.0,1.9237,3.9506,0.0000
4946.0,1.9242,3.9501,0.0000
4947.0,1.9248,3.9495,0.0000
4948.0,1.9254,3.9489,0.0000
4949.0,1.9259,3.9484,0.0000
4950.0,1.9265,3.9478,0.0000
4951.0,1.9271,3.9472,0.0000
4952.0,1.9277,3.9467,0.0000
4953.0,1.9282,3.9461,0.0000
4954.0,1.9288,3.9456,0.0000
4955.0,1.9294,3.9450,0.0000
4956.0,1.9299,3.9444,0.0000
4957.0,1.9305,3.9439,0.0000
4958.0,1.9311,3.9433,0.0000
4959.0,1.9317,3.9428,0.0000
4960.0,1.9322,3.9422,0.0000
4961.0,1.9328,3.9416,0.0000
4962.0,1.9334,3.9411,0.0000
4963.0,1.9339,3.9405,0.0000
4964.0,1.9345,3.9400,0.0000
4965.0,1.9351,3.9394,0.0000
4966.0,1.9357,3.9389,0.0000
4967.0,1.9362,3.9383,0.0000
4968.0,1.9368,3.9377,0.0000
4969.0,1.9374,3.9372,0.0000
4970.0,1.9379,3.9366,0.0000
4971.0,1.9385,3.9361,0.0000
4972.0,1.9391,3.9355,0.0000
4973.0,1.9397,3.9350,0.0000
4974.0,1.9402,3.9344,0.0000
4975.0,1.9408,3.9339,0.0000
4976.0,1.9414,3.9333,0.0000
4977.0,1.9420,3.9328,0.0000
4978.0,1.9425,3.9322,0.0000
4979.0,1.9431,3.9317,0.0000
4980.0,1.9437,3.9311,0.0000
4981.0,1.9442,3.9306,0.0000
4982.0,1.9448,3.9300,0.0000
4983.0,1.9454,3.9295,0.0000
4984.0,1.9460,3.9289,0.0000
4985.0,1.9465,3.9284,0.0000
4986.0,1.9471,3.9278,0.0000
4987.0,1.9477,3.9273,0.0000
4988.0,1.9483,3.9267,0.0000
4989.0,1.9488,3.9262,0.0000
4990.0,1.9494,3.9256,0.0000
4991.0,1.9500,3.9251,0.0000
4992.0,1.9506,3.9245,0.0000
4993.0,1.9511,3.9240,0.0000
4994.0,1.9517,3.9235,0.0000
4995.0,1.9523,3.9229,0.0000
4996.0,1.9529,3.9224,0.0000
4997.0,1.9534,3.9218,0.0000
4998.0,1.9540,3.9213,0.0000
4999.0,1.9546,3.9207,0.0000
5000.0,1.9552,3.9202,0.0000
5001.0,1.9557,3.9197,0.0000
5002.0,1.9563,3.9191,0.0000
5003.0,1.9569,3.9186,0.0000
5004.0,1.9575,3.9180,0.0000
5005.0,1.9580,3.9175,0.0000
5006.0,1.9586,3.9170,0.0000
5007.0,1.9592,3.9164,0.0000
5008.0,1.9598,3.9159,0.0000
5009.0,1.9603,3.9153,0.0000
5010.0,1.9609,3.9148,0.0000
5011.0,1.9615,3.9143,0.0000
5012.0,1.9621,3.9137,0.0000
5013.0,1.9626,3.9132,0.0000
5014.0,1.9632,3.9127,0.0000
5015.0,1.9638,3.9121,0.0000
5016.0,1.9644,3.9116,0.0000
5017.0,1.9649,3.9111,0.0000
5018.0,1.9655,3.9105,0.0000
5019.0,1.9661,3.9100,0.0000
5020.0,1.9667,3.9095,0.0000
5021.0,1.9672,3.9089,0.0000
5022.0,1.9678,3.9084,0.0000
5023.0,1.9684,3.9079,0.0000
5024.0,1.9690,3.9073,0.0000
5025.0,1.9696,3.9068,0.0000
5026.0,1.9701,3.9063,0.0000
5027.0,1.9707,3.9057,0.0000
5028.0,1.9713,3.9052,0.0000
5029.0,1.9719,3.9047,0.0000
5030.0,1.9724,3.9041,0.0000
5031.0,1.9730,3.9036,0.0000
5032.0,1.9736,3.9031,0.0000
5033.0,1.9742,3.9026,0.0000
5034.0,1.9748,3.9020,0.0000
5035.0,1.9753,3.9015,0.0000
5036.0,1.9759,3.9010,0.0000
5037.0,1.9765,3.9005,0.0000
5038.0,1.9771,3.8999,0.0000
5039.0,1.9776,3.8994,0.0000
5040.0,1.9782,3.8989,0.0000
5041.0,1.9788,3.8984,0.0000
5042.0,1.9794,3.8978,0.0000
5043.0,1.9800,3.8973,0.0000
5044.0,1.9805,3.8968,0.0000
5045.0,1.9811,3.8963,0.0000
5046.0,1.9817,3.8957,0.0000
5047.0,1.9823,3.8952,0.0000
5048.0,1.9829,3.8947,0.0000
5049.0,1.9834,3.8942,0.0000
5050.0,1.9840,3.8937,0.0000
5051.0,1.9846,3.8931,0.0000
5052.0,1.9852,3.8926,0.0000
5053.0,1.9857,3.8921,0.0000
5054.0,1.9863,3.8916,0.0000
5055.0,1.9869,3.8911,0.0000
5056.0,1.9875,3.8905,0.0000
5057.0,1.9881,3.8900,0.0000
